sku_id,category,region,customer_tier,current_price,recommended_price,price_change_pct,predicted_current_units,predicted_recommended_units,current_revenue,projected_revenue,current_gross_profit,projected_gross_profit,gross_profit_lift,gross_margin_pct,expected_ending_inventory,expected_weeks_of_cover,elasticity,elasticity_confidence,recommendation_action,reason_code,guardrail_triggered,approval_status,policy_version,pricing_action,pricing_reason_code,modeled_gp_lift,on_hand_inventory,on_order_inventory,average_weekly_demand,demand_std,inventory_turns,on_hand_weeks_of_cover,available_weeks_of_cover,sell_through_rate,stockout_probability,safety_stock,reorder_point,excess_units,excess_inventory_value,lost_sales_estimate,obsolescence_risk_score,inventory_status,inventory_action,inventory_reason_code,recommended_order_quantity,transfer_candidate_flag,pricing_confidence,inventory_confidence,joint_confidence,joint_confidence_score,manual_review_required,generated_at
SKU-00302,Batteries,Vancouver Island,Retail,129.47,133.99,0.0349,27.99,27.89411419737334,3623.8653,3737.532361306054,1245.5550000000003,1367.3694779552416,121.81447795524127,0.36584819762668863,10.055885802626662,0.36050206618762526,-0.1,0.49,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,121.81447795524127,37.95,62.73,32.246,5.605,1.307,1.18,3.12,0.487,0.0,11.05,57.12,0.0,0.0,54.81,0.632,STOCKOUT_RISK,NO_ACTION,ON_ORDER_SUFFICIENT,0.0,True,0.49,0.752,HIGH,0.752,False,2026-06-19T14:14:10.154679
SKU-00302,Batteries,Vancouver Island,Trade,118.96,122.99,0.0339,8.03,8.003291968078852,955.2487999999998,984.3248791540179,272.9396999999999,304.2851606263579,31.345460626357976,0.30913082364419864,0.0,0.0,-0.1,0.49,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,31.345460626357976,37.95,62.73,32.246,5.605,1.307,1.18,3.12,0.487,0.0,11.05,57.12,0.0,0.0,54.81,0.632,STOCKOUT_RISK,NO_ACTION,ON_ORDER_SUFFICIENT,0.0,True,0.49,0.752,HIGH,0.752,False,2026-06-19T14:14:10.154759
SKU-00303,Engine Components,Interior,Fleet,664.18,719.99,0.084,42.82,42.43225766572235,28440.187599999997,30550.801196743432,5900.595999999998,8215.309406660504,2314.7134066605067,0.2689065125904527,45.11774233427765,1.0632887528566433,-0.11274108842292602,0.395,Increase,MAP_CONSTRAINT,"MAX_MOVE,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,2314.7134066605067,87.55,77.03999999999999,30.685,8.311,0.689,2.85,5.36,0.3284,0.0,24.31,120.75,0.0,0.0,52.71,0.316,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,0.0,True,0.395,0.718,HIGH,0.718,False,2026-06-19T14:14:10.154840
SKU-00303,Engine Components,Interior,Retail,799.56,799.99,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1465085251659173,0.455,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,87.55,77.03999999999999,30.685,8.311,0.689,2.85,5.36,0.3284,0.0,24.31,120.75,0.0,0.0,52.71,0.316,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,0.0,True,0.455,0.739,HIGH,0.739,False,2026-06-19T14:14:10.154921
SKU-00303,Engine Components,Interior,Trade,724.76,724.99,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15169951870645257,0.43,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,87.55,77.03999999999999,30.685,8.311,0.689,2.85,5.36,0.3284,0.0,24.31,120.75,0.0,0.0,52.71,0.316,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,0.0,True,0.43,0.73,HIGH,0.73,False,2026-06-19T14:14:10.155008
SKU-00303,Engine Components,Lower Mainland,Fleet,659.75,719.99,0.0913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1300675642414782,0.25,Manual Review,PRICE_LADDER_CONSTRAINT,"MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Manual Review,PRICE_LADDER_CONSTRAINT,0.0,82.63,41.13,40.044,7.056,0.903,2.06,3.09,0.4633,0.5664,20.64,146.49,0.0,0.0,44.85,0.166,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,24.0,True,0.25,0.667,MEDIUM,0.667,False,2026-06-19T14:14:10.155100
SKU-00303,Engine Components,Lower Mainland,Retail,790.11,813.99,0.0302,38.12,37.99524837652076,30118.993199999997,30927.752226004137,10053.387599999998,10927.813385571138,874.4257855711403,0.35333357903659757,0.0,0.0,-0.11008799365889246,0.29,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,874.4257855711403,82.63,41.13,40.044,7.056,0.903,2.06,3.09,0.4633,0.5664,20.64,146.49,0.0,0.0,44.85,0.166,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,24.0,True,0.29,0.681,MEDIUM,0.681,False,2026-06-19T14:14:10.155187
SKU-00303,Engine Components,Lower Mainland,Trade,717.06,738.99,0.0306,33.21,33.03571721941455,23813.562599999997,24413.06466797516,6332.482799999998,7023.723838019727,691.2410380197289,0.2877034871919782,19.71428278058545,0.5967566149585422,-0.1746636336109875,0.29,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,691.2410380197289,82.63,41.13,40.044,7.056,0.903,2.06,3.09,0.4633,0.5664,20.64,146.49,0.0,0.0,44.85,0.166,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,24.0,True,0.29,0.681,MEDIUM,0.681,False,2026-06-19T14:14:10.155269
SKU-00303,Engine Components,Northern BC,Fleet,686.85,719.99,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.475,Increase,PRICE_LADDER_CONSTRAINT,"MAP,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,0.0,153.96,88.35,22.409,4.478,0.287,6.87,10.81,0.2242,0.0,13.1,83.53,63.04,33183.0,28.31,0.166,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.475,0.754,HIGH,0.754,False,2026-06-19T14:14:10.155350
SKU-00303,Engine Components,Northern BC,Retail,785.42,863.99,0.1,19.73,19.465890637275148,15496.336599999999,16818.334851699354,5110.859199999999,6571.879338050461,1461.0201380504623,0.3907568374633965,110.05410936272486,5.653689903712021,-0.14134904929132155,0.495,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,1461.0201380504623,153.96,88.35,22.409,4.478,0.287,6.87,10.81,0.2242,0.0,13.1,83.53,63.04,33183.0,28.31,0.166,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.495,0.761,HIGH,0.761,False,2026-06-19T14:14:10.155430
SKU-00303,Engine Components,Northern BC,Trade,690.44,719.99,0.0428,24.77,24.666410485289987,17102.198800000002,17759.56888530394,4063.766200000002,4775.663734056996,711.8975340569941,0.26890651259045273,0.0,0.0,-0.1,0.45,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,711.8975340569941,153.96,88.35,22.409,4.478,0.287,6.87,10.81,0.2242,0.0,13.1,83.53,63.04,33183.0,28.31,0.166,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.45,0.746,HIGH,0.746,False,2026-06-19T14:14:10.155512
SKU-00303,Engine Components,Vancouver Island,Fleet,687.6,719.99,0.0471,30.36,30.218652788465835,20875.536,21757.127821167516,4894.6392,5850.63336637487,955.9941663748705,0.2689065125904526,29.76134721153416,0.9848667781408765,-0.10138109465023473,0.38,Increase,MAP_CONSTRAINT,"MAX_MOVE,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,955.9941663748705,94.86,0.21,25.587,3.58,0.594,3.71,3.72,0.4105,0.0105,10.47,90.89,0.0,0.0,9.88,0.166,UNDERSTOCKED,REPLENISH,UNDERSTOCKED_REPLENISH,0.0,True,0.38,0.721,HIGH,0.721,False,2026-06-19T14:14:10.155594
SKU-00303,Engine Components,Vancouver Island,Retail,786.75,810.99,0.0308,11.6,11.551375794846683,9126.3,9368.050255862712,3020.2919999999995,3287.6370649713153,267.3450649713159,0.35094144194133103,0.0,0.0,-0.13842563280194253,0.46,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,267.3450649713159,94.86,0.21,25.587,3.58,0.594,3.71,3.72,0.4105,0.0105,10.47,90.89,0.0,0.0,9.88,0.166,UNDERSTOCKED,REPLENISH,UNDERSTOCKED_REPLENISH,0.0,True,0.46,0.749,HIGH,0.749,False,2026-06-19T14:14:10.155675
SKU-00303,Engine Components,Vancouver Island,Trade,721.94,743.99,0.0305,24.09,24.01763279868285,17391.534600000003,17868.878625892055,4711.0404000000035,5226.477073321377,515.4366733213737,0.2924904904635816,10.862367201317152,0.452266353323249,-0.1,0.37,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,515.4366733213737,94.86,0.21,25.587,3.58,0.594,3.71,3.72,0.4105,0.0105,10.47,90.89,0.0,0.0,9.88,0.166,UNDERSTOCKED,REPLENISH,UNDERSTOCKED_REPLENISH,0.0,True,0.37,0.718,HIGH,0.718,False,2026-06-19T14:14:10.155757
SKU-00304,Fluids,Interior,Fleet,75.9,78.99,0.0407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.305,Increase,STOCKOUT_PROTECTION,"MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,STOCKOUT_PROTECTION,0.0,34.51,17.91,30.781,9.012,1.763,1.12,1.7,0.5759,1.0,30.27,157.79,0.0,0.0,49.52,0.246,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,106.0,False,0.305,0.687,MEDIUM,0.687,False,2026-06-19T14:14:10.155852
SKU-00304,Fluids,Interior,Retail,90.04,92.99,0.0328,0.81,0.8073929310844726,72.93240000000002,75.0794686615451,28.406700000000015,30.697079239831645,2.29037923983163,0.4088611678675126,0.0,0.0,-0.1,0.395,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,2.29037923983163,34.51,17.91,30.781,9.012,1.763,1.12,1.7,0.5759,1.0,30.27,157.79,0.0,0.0,49.52,0.246,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,106.0,False,0.395,0.718,HIGH,0.718,False,2026-06-19T14:14:10.155946
SKU-00304,Fluids,Interior,Trade,73.03,78.99,0.0816,46.06,45.70006863404582,3363.7618,3609.848421403279,831.8436000000002,1097.7156485897804,265.8720485897802,0.3040891252057222,0.0,0.0,-0.1,0.29,Manual Review,MAP_CONSTRAINT,"MAX_MOVE,MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Manual Review,MAP_CONSTRAINT,265.8720485897802,34.51,17.91,30.781,9.012,1.763,1.12,1.7,0.5759,1.0,30.27,157.79,0.0,0.0,49.52,0.246,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,106.0,False,0.29,0.681,MEDIUM,0.681,False,2026-06-19T14:14:10.156034
SKU-00304,Fluids,Lower Mainland,Fleet,76.79,79.99,0.0417,47.26,47.06744397983377,3629.0954,3764.924843946903,1031.2132000000001,1177.6274483754405,146.41424837544037,0.31278909863732957,0.0,0.0,-0.1,0.165,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,146.41424837544037,24.21,67.57,36.985,8.256,2.916,0.65,2.48,0.6613,0.9999,27.73,180.95,0.0,0.0,59.51,0.246,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,90.0,False,0.165,0.638,MEDIUM,0.638,False,2026-06-19T14:14:10.156139
SKU-00304,Fluids,Lower Mainland,Retail,88.02,88.99,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.26,Test,COMPETITOR_PRICE_GAP,,Pending,v2.0.0-inventory-engine,Test,COMPETITOR_PRICE_GAP,0.0,24.21,67.57,36.985,8.256,2.916,0.65,2.48,0.6613,0.9999,27.73,180.95,0.0,0.0,59.51,0.246,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,90.0,False,0.26,0.671,MEDIUM,0.671,False,2026-06-19T14:14:10.156241
SKU-00304,Fluids,Lower Mainland,Trade,82.34,82.99,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000002,0.23,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,24.21,67.57,36.985,8.256,2.916,0.65,2.48,0.6613,0.9999,27.73,180.95,0.0,0.0,59.51,0.246,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,90.0,False,0.23,0.661,MEDIUM,0.661,False,2026-06-19T14:14:10.156335
SKU-00304,Fluids,Northern BC,Fleet,75.53,78.99,0.0458,13.95,13.887655817464925,1053.6435,1096.9859330215543,286.812,333.58149273550737,46.769492735507356,0.3040891252057222,0.0,0.0,-0.1,0.48,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,46.769492735507356,0.0,54.09,21.635,6.544,55.005,0.0,2.5,1.0,0.9962,21.98,111.61,0.0,0.0,57.34,0.246,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,87.0,False,0.48,0.748,HIGH,0.748,False,2026-06-19T14:14:10.156416
SKU-00304,Fluids,Northern BC,Retail,89.96,89.99,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.465,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,54.09,21.635,6.544,55.005,0.0,2.5,1.0,0.9962,21.98,111.61,0.0,0.0,57.34,0.246,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,87.0,False,0.465,0.743,HIGH,0.743,False,2026-06-19T14:14:10.156496
SKU-00304,Fluids,Northern BC,Trade,83.34,83.99,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.515,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,54.09,21.635,6.544,55.005,0.0,2.5,1.0,0.9962,21.98,111.61,0.0,0.0,57.34,0.246,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,87.0,False,0.515,0.76,HIGH,0.76,False,2026-06-19T14:14:10.156580
SKU-00304,Fluids,Vancouver Island,Fleet,76.05,78.99,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.38,Increase,MAP_CONSTRAINT,MAP,Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,52.98,28.7,27.041,10.855,1.199,1.96,3.02,0.4605,0.9152,36.45,148.48,0.0,0.0,35.15,0.246,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,67.0,False,0.38,0.713,HIGH,0.713,False,2026-06-19T14:14:10.156672
SKU-00304,Fluids,Vancouver Island,Retail,87.96,90.99,0.0344,22.19,22.114975256778973,1951.8324,2012.2415986143185,732.0481,796.5814087491783,64.53330874917833,0.39586767776678744,0.0,0.0,-0.1,0.38,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,64.53330874917833,52.98,28.7,27.041,10.855,1.199,1.96,3.02,0.4605,0.9152,36.45,148.48,0.0,0.0,35.15,0.246,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,67.0,False,0.38,0.713,HIGH,0.713,False,2026-06-19T14:14:10.156866
SKU-00304,Fluids,Vancouver Island,Trade,83.74,86.99,0.0388,23.03,22.942476764506615,1928.5321999999999,1995.7660537444303,662.5730999999998,734.6181059995017,72.04500599950188,0.3680882860098862,21.817523235493383,0.9509663433220251,-0.1,0.37,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,72.04500599950188,52.98,28.7,27.041,10.855,1.199,1.96,3.02,0.4605,0.9152,36.45,148.48,0.0,0.0,35.15,0.246,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,67.0,False,0.37,0.71,HIGH,0.71,False,2026-06-19T14:14:10.157030
SKU-00305,Fluids,Interior,Fleet,236.29,256.99,0.0876,41.72,41.37111364231793,9858.0188,10631.962494939286,3333.428000000001,4161.934032417185,828.5060324171845,0.39145492042491936,7.548886357682072,0.18246756475901152,-0.1,0.305,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,828.5060324171845,48.92,90.86,40.065,4.928,1.526,1.22,3.49,0.4603,0.9811,16.26,176.52,0.0,0.0,77.3,0.305,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,48.0,False,0.305,0.687,MEDIUM,0.687,False,2026-06-19T14:14:10.157158
SKU-00305,Fluids,Interior,Retail,269.33,269.99,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.395,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,48.92,90.86,40.065,4.928,1.526,1.22,3.49,0.4603,0.9811,16.26,176.52,0.0,0.0,77.3,0.305,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,48.0,False,0.395,0.718,HIGH,0.718,False,2026-06-19T14:14:10.157250
SKU-00305,Fluids,Interior,Trade,248.06,256.99,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.29,Test,MAP_CONSTRAINT,"MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Test,MAP_CONSTRAINT,0.0,48.92,90.86,40.065,4.928,1.526,1.22,3.49,0.4603,0.9811,16.26,176.52,0.0,0.0,77.3,0.305,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,48.0,False,0.29,0.681,MEDIUM,0.681,False,2026-06-19T14:14:10.157351
SKU-00305,Fluids,Lower Mainland,Fleet,188.82,256.99,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.165,Manual Review,PRICE_LADDER_CONSTRAINT,"MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Manual Review,PRICE_LADDER_CONSTRAINT,0.0,34.97,62.83,64.737,30.602,1.96,0.54,1.51,0.6411,0.9958,100.99,359.94,0.0,0.0,181.13,0.155,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,264.0,False,0.165,0.638,MEDIUM,0.638,False,2026-06-19T14:14:10.157435
SKU-00305,Fluids,Lower Mainland,Retail,267.84,267.99,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.26,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,34.97,62.83,64.737,30.602,1.96,0.54,1.51,0.6411,0.9958,100.99,359.94,0.0,0.0,181.13,0.155,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,264.0,False,0.26,0.671,MEDIUM,0.671,False,2026-06-19T14:14:10.157536
SKU-00305,Fluids,Lower Mainland,Trade,246.85,256.99,0.0411,62.48,62.22898416935292,15423.187999999998,15992.226641682008,5651.9408,6260.235807436906,608.2950074369055,0.39145492042491936,0.0,0.0,-0.10000000000000002,0.23,Test,MAP_CONSTRAINT,"MAX_MOVE,MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Test,MAP_CONSTRAINT,608.2950074369055,34.97,62.83,64.737,30.602,1.96,0.54,1.51,0.6411,0.9958,100.99,359.94,0.0,0.0,181.13,0.155,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,264.0,False,0.23,0.661,MEDIUM,0.661,False,2026-06-19T14:14:10.157628
SKU-00305,Fluids,Northern BC,Fleet,206.38,256.99,0.2452,30.38,29.720965110959003,6269.8243999999995,7637.990823865354,1518.6962000000003,2989.9290901624763,1471.232890162476,0.3914549204249193,0.0,0.0,-0.1,0.48,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,1471.232890162476,0.0,34.57,33.809,8.954,66.786,0.0,1.02,1.0,1.0,29.55,164.78,0.0,0.0,88.73,0.155,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,144.0,False,0.48,0.748,HIGH,0.748,False,2026-06-19T14:14:10.157717
SKU-00305,Fluids,Northern BC,Retail,273.57,273.99,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.465,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,34.57,33.809,8.954,66.786,0.0,1.02,1.0,1.0,29.55,164.78,0.0,0.0,88.73,0.155,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,144.0,False,0.465,0.743,HIGH,0.743,False,2026-06-19T14:14:10.157803
SKU-00305,Fluids,Northern BC,Trade,252.31,256.99,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.515,Increase,MAP_CONSTRAINT,MAP,Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,0.0,34.57,33.809,8.954,66.786,0.0,1.02,1.0,1.0,29.55,164.78,0.0,0.0,88.73,0.155,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,144.0,False,0.515,0.76,HIGH,0.76,False,2026-06-19T14:14:10.157890
SKU-00305,Fluids,Vancouver Island,Fleet,231.22,256.99,0.1115,56.67,56.07433474342134,13103.2374,14410.54328571185,4240.616100000001,5641.078075188188,1400.4619751881874,0.39145492042491936,0.0,0.0,-0.1,0.38,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,1400.4619751881874,137.37,79.53,36.93,9.452,0.54,3.72,5.87,0.4512,0.0001,31.19,178.91,0.0,0.0,0.0,0.155,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,0.0,False,0.38,0.713,HIGH,0.713,False,2026-06-19T14:14:10.157989
SKU-00305,Fluids,Vancouver Island,Retail,269.77,277.99,0.0305,26.6,26.52027874521255,7175.882,7372.372288381637,3015.9079999999994,3224.8658954178463,208.95789541784688,0.4374258066836937,13.489721254787447,0.5086568427272891,-0.1,0.38,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,208.95789541784688,137.37,79.53,36.93,9.452,0.54,3.72,5.87,0.4512,0.0001,31.19,178.91,0.0,0.0,0.0,0.155,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,0.0,False,0.38,0.713,HIGH,0.713,False,2026-06-19T14:14:10.158070
SKU-00305,Fluids,Vancouver Island,Trade,245.74,256.99,0.0458,29.66,29.52752933519099,7288.6484,7588.279763850733,2650.121,2970.469451120214,320.3484511202141,0.3914549204249193,46.14247066480901,1.5626932460555136,-0.1,0.37,Increase,MAP_CONSTRAINT,"MAX_MOVE,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,320.3484511202141,137.37,79.53,36.93,9.452,0.54,3.72,5.87,0.4512,0.0001,31.19,178.91,0.0,0.0,0.0,0.155,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,0.0,False,0.37,0.71,HIGH,0.71,False,2026-06-19T14:14:10.158164
SKU-00306,Batteries,Interior,Fleet,440.69,574.99,0.3047,70.46,68.61039652014354,31051.017399999997,39450.291895117334,522.8132000000005,9723.465394834744,9200.652194834744,0.24647385171916036,0.0,0.0,-0.1,0.305,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MARGIN_FLOOR,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,9200.652194834744,39.41,38.33,48.485,10.858,1.692,0.81,1.6,0.8052,0.1055,20.32,82.65,0.0,0.0,0.0,0.242,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,6.0,False,0.305,0.687,MEDIUM,0.687,False,2026-06-19T14:14:10.158247
SKU-00306,Batteries,Interior,Retail,598.61,616.99,0.0307,38.49,38.37377239759064,23040.498900000002,23676.233831589452,6363.936600000001,7050.029464885356,686.0928648853551,0.2977681972155141,0.0,0.0,-0.1,0.48,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,686.0928648853551,39.41,38.33,48.485,10.858,1.692,0.81,1.6,0.8052,0.1055,20.32,82.65,0.0,0.0,0.0,0.242,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,6.0,False,0.48,0.748,HIGH,0.748,False,2026-06-19T14:14:10.158339
